index,affluence,cultivation,employment,education,status,morality,leadership,prosociality,eo,global_citizenship,_stack,commonappid
8803,.0917316,.13181607,.042645853,.1704867,.1519241,.15034592,.048514269,.069675364,.23685923,.11012162,2,15775091
8804,-.019106984,.063069277,.019861042,.11485139,.13257502,.17431116,.065396361,.12302506,.10807101,.061724592,3,15775091
8805,.063002601,.079348512,-.020397248,.095817521,-.009709198,.14300169,-.038482625,.013731708,.077398486,.045196604,1,15775106
8806,-.12767524,.087055445,.0049667326,.030176505,-.052183669,.15719169,.062694483,.16059272,.039301019,.10759987,2,15775106
8807,-.013581685,.13970882,-.0086900564,.04721849,.00013419801,.13395646,.047293667,.067623533,.10945112,.036921833,3,15775106
8808,-.027210727,.13449495,-.065421559,.12318465,.04363215,.20867889,.24988429,.30564126,.24597833,.11003084,1,15775189
8809,.033216227,.010163579,.057279631,.10156087,.0459029,.087453336,.041953322,.017136784,.16017763,-.03075018,2,15775189
8810,.14636467,.1312127,.058425263,.1331947,.15269653,.075726666,.054175917,.076539926,.21963926,.056308385,3,15775189
8811,-.028625257,.009047946,-.0027336834,.077111714,-.04967545,.17946097,-.061467417,-.052540015,.029348206,-.039377339,1,15775358
8812,.030316733,.15039809,.043762702,.12285157,.050651293,.1611502,.15497427,.25529358,.067623042,.16373309,2,15775358
8813,.12319874,.11139882,.04316831,.17678212,.089089647,.15238145,.030797387,-.1892266,.18168275,-.02382,3,15775358
8814,-.018363442,.12991716,.0031894853,.12665884,-.061456703,.11178167,-.029022856,.16166955,-.020272737,.040491853,1,15775477
8815,.020639876,.022404788,-.025364518,.0056557343,.032995421,-.014610087,.076968722,-.04103066,.024271565,-.034251306,2,15775477
8816,.047312334,.035501868,.050297681,.069906004,.020265557,.03190802,.040298775,.0012213438,.11536079,.030532202,3,15775477
8817,-.015921226,.056906372,-.03847472,.012058523,-.037836649,.067483954,.055128995,.093125783,.088726729,.061857849,1,15775556
8818,.023117227,.12837736,-.062492475,.072623432,-.0035329645,.093078986,.13413666,.084521845,.056057084,-.018956156,2,15775556
8819,.044473007,.1552041,.013236499,.21597977,.10536981,.098672844,-.00058679044,-.069480136,.22207092,.035874743,3,15775556
8820,-.039850608,-.010566142,.042256344,.061263748,-.00046362626,.068733573,-.02398192,-.027724599,.10151151,.018495278,1,15775649
8821,-.025239889,.10830036,.013074466,.00735291,.021100875,.074731059,-.023479868,.047300231,-.070513047,.12522398,2,15775649
8822,.11465546,.067623779,.0076418929,.096345298,.097908288,.06420213,.062609322,.055297777,.22282991,.089998066,3,15775649
8823,.055771299,.088414505,.091238834,.14809895,.054235827,.13256171,-.014940009,-.089391939,.18573025,.010514123,1,15775780
8824,.037915137,.067240119,.061792374,.036231421,-.028578887,.061329104,-.070467867,.052832358,.039746836,.077585518,2,15775780
8825,.070690617,.12044036,-.010203307,.13602524,.017028106,.12962773,-.033583194,-.067533776,.16054849,.099263988,3,15775780
8826,-.031374712,.085686721,.085104272,.061577432,-.0093931779,.13607302,-.013567764,.027437393,-.011447295,.058280893,1,15775958
8827,.078315623,.11892585,.027818326,.10893251,.043332756,.1556174,.10959067,.020241451,.16569613,.10388365,2,15775958
8828,.067600861,.1856007,.0098300409,.192231,.019800656,.10237392,.047864441,-.074870385,.19696091,.061506432,3,15775958
8829,-.0083570853,.067555808,.014902179,.064358622,-.037398547,.068646722,.083595365,-.0031872594,.053707808,-.053792231,1,15776004
8830,.0045146099,.088462323,.0042878105,.020625383,-.015445039,.074069574,.10547287,.10572043,.047490444,.074783355,2,15776004
8831,.047940776,.10813842,-.14346659,.15569319,.021465724,.04602718,.053578835,.14332375,.065706708,.088704966,3,15776004
8832,-.066985026,-.072793774,.038586684,-.076191127,-.075801022,-.11468904,-.015120295,.070247889,-.0086535467,-.008262137,1,15776184
8833,-.0087034879,.0018051659,.035615955,.047565721,.0028160138,-.016530894,-.15996437,.033869613,.090427175,.011199556,2,15776184
8834,.13658088,.1612227,.021145117,.11851069,.045698799,.14556214,.051604331,.078858867,.070625938,-.08345335,3,15776184
8835,-.0055407244,.085335158,-.047351725,.055077177,.0086923018,.18286745,.10192924,.13609542,.13755234,.041321266,1,15776206
8836,.056850925,.073632024,-.033712782,.011954598,.010337361,.089297444,.021229818,.025562927,.021185322,.037518185,2,15776206
8837,.016463375,.16300149,-.014696485,.17062086,.043533143,.12342059,.15312952,.018192532,.17841657,.11177799,3,15776206
8838,.031576522,.12037656,.029789848,.11069413,.095711671,.12895554,.14484857,.044453274,.22578712,.047569968,1,15776232
8839,-.050676737,.071195774,.058056362,.095911779,-.008326482,.08378797,-.0072345622,-.0089603821,.21829323,.10004295,2,15776232
8840,.048839632,.13351458,.012850795,.078355521,.079090416,.20400935,.074640818,.036476433,.19237472,.035236787,3,15776232
8841,.097147405,.093888119,-.018976355,.04678192,-.075086296,.048789244,.033787638,-.0016797178,.18102868,-.002261918,1,15776322
8842,.12170857,.23087794,.036126468,.23881827,.19467445,.23563653,.14957517,.10483522,.093442984,-.005842898,2,15776322
8843,.12198538,.070682608,.0045841658,.018811405,-.067971461,.095639892,-.0020563959,-.032287739,.062568091,.0035460934,3,15776322
8844,.037942804,.13193414,.037668999,.17223547,.0087377019,.19942664,.090148605,-.046164498,.15753137,.021145305,1,15776385
8845,.073100328,.18530655,.010991371,.10085578,.025551725,.17050335,.1683234,.13302974,.19606109,.12695958,2,15776385
8846,.065525547,.14900462,-.0032193207,.19685341,.048305243,.11266421,-.013823704,-.077760726,.13559116,-.013425646,3,15776385
8847,.0079696113,.037186395,.06110134,.067681693,.019612091,.13979425,.015002456,.030362612,.098389782,-.039869588,1,15776398
8848,.0036434431,.098581396,-.072787531,.0082443459,-.065277234,.092704944,.17688134,-.019324142,.024356384,.029491005,2,15776398
8849,-.0078673111,.08269956,-.060234632,.12109239,-.0065834713,.096336268,.069096707,-.038739968,.077180177,.055683196,3,15776398
8850,-.010212418,.14542669,.0070240661,.12353927,-.016079472,.17270058,.040406216,.093012474,.079641968,-.00079525693,1,15776432
8851,-.01871155,.017158465,-.036669001,-.04158793,-.073112935,.029232705,.030707898,-.021425508,-.032894246,.090602718,2,15776432
8852,-.020521181,.045942076,-.046607912,.10626519,.01752227,.13976386,.018263416,.023426548,.0991133,.037749812,3,15776432
8853,-.029353656,.084805489,.020643929,.086095132,-.040483341,.13231866,.047667567,.09959095,.059128795,.10545474,1,15776738
8854,.060150314,.17870539,-.03867989,.080507204,-.045794629,.15910345,.19930944,.085333765,.049405146,.051946048,2,15776738
8855,.10315516,.087065078,-.066138119,.097004548,.18897256,.10978072,.05058372,.18065481,.18978152,.15876187,3,15776738
8856,.079072773,.16337365,-.019007549,.13615581,-.045382481,.15284687,.10957576,.050821818,.079916798,.058225516,1,15776923
8857,.028417323,.11963486,.026968114,.056495983,.000082359096,.12729779,.019921701,.028335715,.085793324,.057405006,2,15776923
8858,.10813579,.20671058,.0081554567,.14684191,.053202715,.20598049,.17516889,.16972351,.098791033,.13996951,3,15776923
8859,-.036070786,.064456157,-.04246892,.043668557,-.01505405,.15178543,-.016653022,-.027882736,.079508722,-.032707408,1,15777083
8860,.024498489,.06780161,-.047157302,-.0023291626,-.076848105,.013066501,.13241564,-.0091090975,-.00054101023,-.028706729,2,15777083
8861,.070445821,.10515677,.026604535,.024414392,-.001500971,.04116891,.13082311,.096794844,.15184118,.076679185,3,15777083
8862,.018869562,.050854653,.027444255,.074867323,.02202487,.13881724,-.047765557,-.0072072675,.063497938,.02255521,1,15777161
8863,.13781641,.17878258,.011018064,.087429598,.065379515,.1508189,.099201687,.075130343,.1367673,.076408401,2,15777161
8864,.11544918,.20873483,-.011120717,.25952536,.12411793,.16249438,.071293592,.027510609,.23880117,.1130448,3,15777161
8865,-.13348167,.035542447,.040149696,-.0035728479,-.035876501,.014318814,.017725207,.15011834,.03985709,.15009205,1,15777172
8866,-.1051167,.068163082,-.13982587,-.0024016728,-.026833436,.056917205,.041826561,.126231,.090938725,.098930605,2,15777172
8867,-.12306863,.0091849985,.071886152,-.032982673,-.0988608,.089905605,-.021970227,.0031780764,-.041787002,.073375523,3,15777172
8868,.017753594,.043794297,.021413324,.134238,.025186434,.092451259,.08738023,.023697384,.044818066,-.028283667,1,15777231
8869,.096656382,.11074432,.032553434,.14005868,.11225695,.066758648,.045606378,.019310914,.19207521,.045432717,2,15777231
8870,-.065279104,.069281437,-.01600948,-.01930693,.01526719,.15015922,.18271574,.1752602,.097356975,.0723176,3,15777231
8871,.013938592,.019043144,-.098245025,.025566183,.04549953,.037532538,.080815569,.014191195,.11322623,-.032137021,1,15777439
8872,.12278473,.19569977,-.076409921,.16706346,.10658517,.19634078,.19307728,.0024623529,.20612749,.059336614,2,15777439
8873,.057615943,.16349243,.0088248122,.22027497,.11066444,.20510624,.093698971,-.057433277,.10687634,.027105326,3,15777439
8874,-.0091965292,.11833045,-.016189866,.12292045,-.02097249,.094932206,.12359738,.18572412,.085330114,.074253872,1,15777552
8875,-.019432943,.091032855,-.072722286,.085094906,-.008817724,.18289426,.15829057,.16386053,.043811779,.095250234,2,15777552
8876,.095455557,.16640683,-.0014317912,.1739832,.17931956,.077928618,.0017474615,.099047743,.26257014,.11012506,3,15777552
8877,-.034115434,.12302358,-.0092986515,.058263663,.047536649,.11373465,.10719563,.23335044,-.0079766633,.058223464,1,15777571
8878,.17803755,.1163171,.022494281,.15160066,.20022571,.083357111,.076131977,.11565894,.22691825,.10839385,2,15777571
8879,.076914839,.02148447,.075415365,.042958185,-.010386471,.030384613,.067846589,.081540897,.020276939,-.06013307,3,15777571
8880,.04862446,.0991733,.01698532,.10376664,.044390596,.098700456,.065689601,-.006193805,.09909647,.033803012,1,15777730
8881,.17535293,.10156952,.031196069,.098340116,.16578487,.10665487,-.022578521,.082484245,.13532932,-.037512679,2,15777730
8882,.11091813,.21190472,-.0093296561,.25789016,.10509467,.13870183,.09421511,.090524964,.15992741,.082827568,3,15777730
8883,-.01922863,.0697482,.0035156258,.010449667,-.092817061,.14761584,-.020413388,-.052631274,.005994889,.015479262,1,15778113
8884,-.04410759,.026683874,-.0021786534,-.014154175,.0033967239,.081603236,.1494834,-.045990955,.012632577,-.025044594,2,15778113
8885,.14073715,.095306821,.026167424,.07048057,.012399123,.05127123,-.0050043049,.008813248,.016822878,.033919051,3,15778113
8886,-.00097111159,.056250669,.025887482,.13080563,-.038646452,.17252477,-.076495394,-.085967436,.04319112,-.028619492,1,15778114
8887,.098218717,.15973839,-.13471545,.13876784,.11287695,.17362097,.076804161,.083984591,.1291004,.076989718,2,15778114
8888,.028415488,.10646701,.011462041,.071530342,-.014243488,.12293286,-.0096215205,.067304701,.071846172,.06437818,3,15778114
8889,.11064978,.13335463,-.016084565,.11410302,.052057564,.015670406,.081147395,-.014829378,.22226435,-.016438313,1,15778194
8890,.070508346,.067632824,.048883282,.03582814,.051143512,-.032378141,-.045741323,.044760264,.10783862,-.0075580291,2,15778194
8891,.092270829,.16968113,-.0058696433,.1528281,.066937864,.1812941,.19329706,.11715639,.22428931,.083385147,3,15778194
8892,.033497825,.1664411,-.020229874,.064779148,.051888067,.12284963,.11663584,.040175553,.25839975,.053689644,1,15778297
8893,.065430179,.09000095,.00058472157,.10637596,.13201967,.087267041,.058533937,.061561096,.2117568,.076618552,2,15778297
8894,.12491527,.17071585,-.0046856701,.18842643,.050227184,.1335018,.084593244,.041721221,.093506582,.12936859,3,15778297
8895,.036756098,.14794661,-.020965092,.15787542,.0294766,.1848927,.1856163,.17456633,.22448908,.10027087,1,15778365
8896,.04988775,.10292423,-.020095408,.032583851,.0056448909,.070533969,.023946505,.12080985,.11490507,.029017327,2,15778365
8897,-.032074895,.074103378,.0074232616,.14224519,.015814818,.072279163,-.014406999,-.098577976,.11018369,.021404475,3,15778365
8898,.020901276,.13117768,-.0012210642,.11814844,.039454862,.21165957,.14059797,.047264561,.23725837,.08855664,1,15778375
8899,.042623926,.074851178,.0062968656,.095004395,-.057544898,.05567424,-.026092108,-.065077849,.0099126566,-.034206387,2,15778375
8900,-.032430612,.11863407,.0098257698,.15397345,-.011729098,.23745351,.091619633,.071022138,.11007953,.061557125,3,15778375
8901,.036250133,.12321604,.03771612,.092607491,.075852655,.048128005,-.0041750097,.017942186,.14251454,.066239491,1,15778378
8902,.073631838,.13493855,.0070744068,.17021626,.10296212,.087229386,.023106994,.056427639,.24387613,.10450849,2,15778378
8903,.059876926,.18869284,-.026010601,.20646292,-.021157224,.22137578,.20148256,.141194,.18691322,.03692596,3,15778378
8904,.01108452,.13403247,-.13221613,.17044149,.050238125,.078800209,.017446268,.19981822,.11658932,-.016216408,1,15778410
8905,-.0093140369,.071388282,.032530721,.016435999,.057333764,.040434442,.028081795,-.0047040791,.18652925,.0190347,2,15778410
8906,.13512957,.10325887,-.060965434,.027954638,.008952437,.11074918,-.041936312,-.026232257,.24900711,.036522258,3,15778410
8907,-.045669392,.040137574,-.097611122,.049561955,.0035778417,.12237135,.070684128,.16431457,.067890786,-.0035227865,1,15778487
8908,-.003828476,-.0051413346,.0037296505,-.037425045,.036288977,-.017310258,.10276395,.068408251,.046342224,.10411786,2,15778487
8909,.047588374,.22870135,-.057156187,.2418178,.048398919,.15126173,.21856792,.19883391,.12351088,.07076785,3,15778487
8910,-.0028144678,.050194401,.013867482,.056927778,-.054144703,.18431546,.10920636,.052886929,-.017821437,-.027758282,1,15778734
8911,-.029618915,.10002445,-.054887488,.12215396,.069850907,.11450663,.12067528,.21126311,.13592404,.17080025,2,15778734
8912,.050753798,.20392759,-.0088327145,.21488266,.097028852,.13826996,.11076902,.034461558,.22819458,.081334144,3,15778734
8913,.062497713,.090615772,-.04906686,.1133555,.054249283,.14896992,-.0018225583,.044945069,.17931871,.013330203,1,15778756
8914,.049989112,.18204795,.017644852,.19874737,-.0076478315,.22522198,.12989105,.0035842669,.15719481,-.0023430097,2,15778756
8915,.15319356,.087468795,-.05611439,.03664995,.050699759,.071349315,.0045641228,-.016187521,.21595089,.062398095,3,15778756
8916,.032925334,.1375872,-.035928886,.029849801,-.035593301,.072118402,.073315285,.16105649,.060824387,.098883517,1,15778851
8917,-.043242797,.12844481,-.030276852,.15249236,-.0018433282,.081397206,.12245382,.11093376,.065520324,.15732475,2,15778851
8918,.0090523716,.01894288,.050516456,-.011127267,.052362841,.051208999,.0028484373,.029168403,.038436927,-.017485168,3,15778851
8919,.074389048,.15007874,-.094538137,.19133437,.0546249,.11889818,.10365172,.073733784,.10704666,.12585749,1,15778856
8920,.13442127,.10366657,.015873419,.087981798,.14370115,.12819296,.018303923,.065371916,.16929801,.073821805,2,15778856
8921,.093466543,.035238013,.03376862,.11304239,.18350123,.070364326,-.013950331,.12457234,.14461233,-.0066375779,3,15778856
8922,-.062085085,.014489084,.060185272,.064837836,.011550113,.14373565,-.030733559,-.059683081,.13054062,-.040864844,1,15778882
8923,.12240549,.10944436,-.031250447,.046556309,.046557866,.11739982,-.0068867235,.013470469,.22381952,.043732543,2,15778882
8924,.073867917,.12087451,.042634636,.071929477,.071622565,.12201453,.04757065,.074504621,.12744911,.0058698901,3,15778882
8925,-.033075087,.015521528,-.031171756,.1049156,-.0052239131,.17114428,-.0207127,-.0036848518,.14853367,.010666524,1,15778979
8926,.033951472,.064292535,-.058608081,.045633066,-.055664912,.065116428,.071875453,-.022882659,.025286283,.016651688,2,15778979
8927,-.0063639968,.015466038,.00075911713,-.0096279792,-.074932508,.02013197,.046762433,.06922131,.0020043538,.1148425,3,15778979
8928,.015464538,.098867826,.023698665,.11083531,.0059692529,.069561809,-.017996173,-.023329465,.0052767531,.071658649,1,15779072
8929,.00031235119,.017729426,-.02452356,-.034879971,-.062155593,-.033742562,.093629666,.10007295,.0089656143,.14505219,2,15779072
8930,.12726048,.028012231,-.066586442,.040129352,.13429263,.11253043,-.0034974695,.10417474,.1010147,.022782804,3,15779072
8931,-.0020782466,.083090544,.031352274,.027706984,.053575188,.16371465,.055180661,.056130648,.11223545,.090420052,1,15779164
8932,.039842546,.002833297,-.033173639,.050734159,.075658441,.08135505,.013283128,.074625768,.10499748,.093973942,2,15779164
8933,.066581018,.20627597,.0095764827,.21853414,.068268158,.15003504,.10261112,.013730924,.16673531,.037023671,3,15779164
8934,.07456582,.14443856,.04463166,.10398551,-.053518146,.11779684,.085846126,.00059639645,.14387466,.057102863,1,15779272
8935,.097677223,.019622052,.0073061436,.078908794,.071005799,.042750288,.032559488,.086297005,.078977704,.025632378,2,15779272
8936,.11275347,.13632137,.049272731,.19108401,.1021395,.13070512,.072662137,.10217107,.16454086,.062806137,3,15779272
8937,-.015486968,.11118995,.01861239,.10763662,-.084313825,.18739671,.14647296,.18730581,.038811028,.083347939,1,15779350
8938,.027345229,.018993858,.074306674,.058359176,.021520076,.017676208,-.020182153,-.0019022063,.082809359,-.0050086118,2,15779350
8939,.049236085,.15255311,-.00036510112,.14568889,.082935967,.12153067,.036574859,.073185243,.22968698,.054285664,3,15779350
8940,-.0079258848,.14724311,-.013360647,.17705981,-.011595552,.1260474,.052142933,.061798852,.067893058,.034819882,1,15779387
8941,.14687161,.16075544,.011599427,.12841584,.19045877,.12573688,.037240215,.12483633,.40126649,.15562341,2,15779387
8942,.010023288,.080615453,-.000040329476,.092901938,.066283867,.094220966,.026641974,.15216553,.091804095,.14512096,3,15779387
8943,-.067248225,.053181082,-.028974449,.075783402,.020809058,.031122856,.012348623,.042056274,.033627007,.012524934,1,15779397
8944,.096373439,.074328229,.00086485408,.029350759,.034845881,.11432498,-.010487702,-.047289982,.20468758,.033397339,2,15779397
8945,.033027392,.12831157,-.022505596,.17146906,.032648779,.11237264,.042222165,-.073273674,.13362241,.0072690248,3,15779397
8946,-.02623523,.064560965,.02190835,.072754107,.020053916,.06034109,-.04254543,.043468047,.019346107,.049520258,1,15779422
8947,-.12570681,-.011297291,-.056055706,-.079780005,-.13187005,.020188678,.1031927,.1866181,-.012754111,.16083044,2,15779422
8948,.017134026,.0059437314,.081349418,.02965996,.053036533,-.03958324,-.059209593,.08167959,.081839621,.060993049,3,15779422
8949,.057095122,.18717343,.124659,.11306069,-.015852714,.16676547,-.073307186,-.05230036,.1552372,.022081869,1,15779471
8950,-.10083888,-.029559841,-.031153839,-.10135398,-.064525783,-.059910461,.0034666758,.0026580163,.029896205,.095327057,2,15779471
8951,.16385289,.077455655,-.0016966746,.09109316,.13037793,.098067679,-.034907278,.011087635,.22306226,.067183398,3,15779471
8952,-.055519689,.084599011,.0226938,.03199704,-.012931876,.09588661,.073136203,.22749716,.062205527,.093013726,1,15779577
8953,.067548618,.10501672,-.024867399,.058138672,.1032312,.15345502,.027360706,.17119035,.10058881,.11737788,2,15779577
8954,.072123498,.13080561,.0048312624,.1293315,.051886804,.03947603,-.033547714,.059162971,.17828123,.17315811,3,15779577
8955,.092457481,.14144048,-.04628503,.11955903,.004173818,.13654397,.13845654,.12428541,.16022101,.089703582,1,15779582
8956,.17380874,.10849316,.044604309,.093476966,.13795851,.032825667,.024866048,.070955105,.28584534,.22090973,2,15779582
8957,.093945593,.1234649,.033003237,.13194998,.091126733,.17835452,.083361506,.090833582,.027244212,.061255563,3,15779582
8958,.045492847,.16755213,.0091501605,.15116239,-.064212218,.17356248,.094197139,.095536664,.097871751,.036458828,1,15779675
8959,.013741612,.060712643,-.18397453,.082747377,-.04557173,.15211427,.081163079,.0046682083,.033834856,.073063664,2,15779675
8960,.13317971,.08910691,.0011343128,.094352931,.12546562,.13264747,.0088367695,.12744436,.18516462,.020109517,3,15779675
8961,.091076277,.091091633,.031892322,.065581605,-.00068001106,.07485608,.0038124339,.020096436,.13811633,.1037203,1,15779719
8962,.15057775,.15845117,.015557899,.16783488,.087638974,.12217661,.10826819,.14036226,.24618767,.082574993,2,15779719
8963,-.059756242,-.039049096,-.076246396,-.003083006,-.041193042,.035538897,.092165925,.025892584,-.0010661337,.02533403,3,15779719
8964,.13761695,.14422099,.017147589,.12563537,.072830245,.12242084,.099170335,.14322293,.14203179,.14084426,1,15779778
8965,.044686478,.10489666,-.015677398,.12246968,.15866232,.10697161,.1636183,.17240341,.25262251,.025259817,2,15779778
8966,.11650399,.058389742,.14561163,.059350468,.087659508,.0064960383,-.0054433187,.05226868,.089454897,-.034804836,3,15779778
8967,.067238793,.091511019,.054888427,.10022663,.069413073,.14014247,.075065151,.10082656,.15087911,-.071256712,1,15779780
8968,.09416689,.070092082,.031215783,.13883244,.21643177,.080831334,.036138717,.17974189,.2214448,.059631716,2,15779780
8969,.10141113,.16361414,-.024312388,.19760959,.13598463,.13815196,.09891966,.12462129,.22088127,.10571651,3,15779780
8970,-.04938259,.15936208,-.068890899,.09348616,-.08048714,.14947273,.12423154,.25590697,.078927808,.11191488,1,15779903
8971,.05741081,.057442058,-.0022223962,.052577283,-.022897828,.056848429,.12967956,.16637258,.083784148,.13664214,2,15779903
8972,-.033454269,-.021480178,.061280813,.011058755,-.017948076,-.032552574,-.07119105,.011086063,.10130578,.095884427,3,15779903
8973,.084220007,.13191195,.011926962,.096327379,.051465563,.22461312,.038804565,-.08472009,.15039334,.030725878,1,15780107
8974,-.036762834,.079115778,-.067510828,.082690082,.021782024,.062747605,.057907589,.19178469,.092013672,.016657216,2,15780107
8975,.032196138,.21223815,-.050363619,.20243491,.074787505,.18320329,.14096767,.0050335317,.14105058,.15117943,3,15780107
8976,-.028219044,.079506293,-.073066249,.077211104,.051071249,.13822861,.15411434,.19508995,.09832526,.0046059713,1,15780213
8977,-.10743781,.054132666,-.071185268,-.0029669239,.048509564,.049663141,.13788137,.36054823,.042398188,.15042317,2,15780213
8978,.1093513,.15715615,-.09391354,.17350315,.031093497,.17458116,.076575153,.09702041,.21794486,.00065629638,3,15780213
8979,-.040254813,.066549093,.0036454219,.075797245,.0030112758,.088430285,-.049408045,.0059453347,.023699518,-.007675095,1,15780219
8980,-.0053677936,.0053281449,.047374342,.022426678,.036384102,.039090499,.0080377106,.10113572,.069064185,.10222501,2,15780219
8981,.070318334,.14704485,.048236933,.22181755,.11319035,.17182715,.047451437,-.057433005,.25383452,.031017084,3,15780219
8982,.014133428,.10148828,-.043956034,.091232546,.086352669,.24476685,.11106382,.13258736,.24306145,.024375418,1,15780261
8983,.018797239,.058899228,.041886203,.03613802,-.01455937,.089823455,.040000431,.011064087,.086594298,.036372941,2,15780261
8984,.028935965,.1217033,-.022222232,.14973944,.086014703,.15779769,.051531356,-.044248894,.17788975,.084744424,3,15780261
8985,.086800382,.03660205,.03616913,.0039739073,-.063940041,.094598383,-.0098376675,-.099706016,-.069202386,.0084254574,1,15780311
8986,-.0073321499,-.061170556,.01870578,.014699864,.011501657,-.056102313,-.027312772,-.066345096,.017275924,.0037806763,2,15780311
8987,.035418134,.02809543,-.057424571,.03055959,.0006620122,.0633604,-.017713981,-.069586314,.11641619,-.013743063,3,15780311
8988,-.030722084,.059647448,.01804697,.0085910009,-.071689844,.069019191,-.018759659,-.11571456,-.01960372,.0026642729,1,15780410
8989,.11880799,.074816406,-.039042514,.021443486,.029832251,.058092453,.035681628,.006583055,.13185912,-.01294196,2,15780410
8990,.020537445,.1057601,.10315475,.075899206,.0073064053,.20047091,.069877267,-.0219434,.11812796,.024151789,3,15780410
8991,.017524736,.10121915,.045346722,.087239236,-.015353029,.0957871,.053027242,.057544556,.14048249,.032089107,1,15780511
8992,.10806074,.13103126,.015902666,.02624107,-.088376097,.11168051,.053195,-.041741334,-.00012517687,-.09207277,2,15780511
8993,.1054993,.11465119,.013847788,.12811382,.17366512,.11356217,.050785329,.17378917,.16522557,.14137021,3,15780511
8994,.044411425,.1029617,-.034467101,.14396806,.13021208,.12132723,.16582347,.21565832,.2423726,.023718648,1,15780520
8995,-.012771675,.027121816,-.034030531,-.0078560906,-.098994702,.029151501,.056607269,.025823887,-.033978242,.0070159012,2,15780520
8996,.049126364,.18948692,-.016487345,.17640631,.083999656,.22769378,.16731693,.049288545,.078560598,-.00068587688,3,15780520
8997,.030369796,.085525736,.067359895,.09852159,-.016921287,.15160899,.039658003,.02882956,.16494015,.0057847104,1,15781140
8998,.13264917,.077576451,-.068475425,.05474015,.042987376,.10501073,.063091941,.056650281,.16376761,.10240421,2,15781140
8999,.041059844,.020049112,-.048439097,.11439943,.078336336,.084476113,-.1052077,.021155447,.10718646,.029905604,3,15781140
9000,-.047771219,.10999227,-.03234598,.070190325,.023195757,.13754305,.082418539,.097269163,.11162575,.054672386,1,15781190
9001,.12231921,.13459098,-.10138238,.094725773,.10497462,.14427988,.079765484,.11754487,.22121707,.17751968,2,15781190
9002,.0079187341,.052536588,.025496531,.090491153,.012746783,.11728529,.076754116,-.056476191,.074695766,-.0067227059,3,15781190
9003,.059952717,.021417292,-.041630179,.0062880623,-.054044116,.012992905,.0028115925,-.0013374143,.10678817,-.054494925,1,15781198
9004,-.032847922,-.019133946,-.043815613,-.08013507,-.072645389,-.025166852,.062661223,.17827894,-.038033307,.13811091,2,15781198
9005,.11877624,.12727512,.013390439,.094792455,.17504241,.17829312,.068881713,.13204618,.10488614,.05580502,3,15781198
9006,.042912632,.11840232,-.020552641,.18173856,.075270869,.089202404,.046928119,.016360058,.083696954,.059659466,1,15781271
9007,.10892334,.037015021,-.0041020694,.056673851,.2045175,.033275485,-.050566725,.1155105,.11675047,.019978374,2,15781271
9008,.072503336,.081729263,.092135049,.053140897,.027024381,-.0095514208,-.047162894,.026508594,.076784894,-.036483984,3,15781271
9009,.037149861,.11044928,.0018780656,.13097948,.035360098,.11708703,.049240183,.041559022,.12772356,.063288189,1,15781298
9010,.088788375,.074834451,-.012971352,.0069439644,-.0042692507,.079431757,.15775345,.081376359,.11137923,.033375632,2,15781298
9011,.0055549885,.11956167,.0042207674,.14470686,.012499988,.060740009,-.0098385131,-.086940661,.077589653,.082555257,3,15781298
9012,-.060749508,.001789832,.034973279,.071845867,-.080542333,.076103345,-.0044488981,-.054030269,.034142934,-.03970534,1,15781476
9013,-.084914707,-.025038414,.0047953795,-.085224681,-.080327921,-.033062533,.039818764,.042046219,.016471876,.11415736,2,15781476
9014,.12450954,.19959341,-.056914438,.19116911,.10331221,.20861669,.077070914,.042170182,.1314918,.077966429,3,15781476
9015,.0052141687,.11969723,.033483118,.14246404,.016921828,.11799607,-.035532277,-.0579804,.021363094,-.030799605,1,15781501
9016,-.013105563,.077935234,.0063780774,-.042144962,-.0075733061,.075534575,.135776,.017942708,.084612556,.12605597,2,15781501
9017,.036334712,.082192935,.057380229,.076674931,.0048044291,.12465879,-.053452179,.02278908,.057743706,.026417911,3,15781501
9018,.10006585,.14625002,.12366131,.096027039,-.000089612702,.098108225,.17743282,.11614925,.15272987,.041191757,1,15781538
9019,.041779406,.089113213,.035010614,.07271374,.047253694,.029788233,.089672908,.18516827,.069004789,.12601191,2,15781538
9020,.073261797,.23551068,-.020687317,.22318579,.081642374,.20190643,.29962036,.21053401,.2343926,.10536296,3,15781538
9021,-.02257457,.084720671,-.014604147,.14231703,.019371649,.035953816,-.03602057,-.0076103192,.1146072,.076775111,1,15781808
9022,.072188251,.17635097,.01979636,.097868636,.021244528,.16903327,.10317045,.17311068,.14748353,.1059619,2,15781808
9023,.07969597,.13240016,-.012899065,.18955,.13077386,.10841587,.05065665,.056098733,.19237302,.12468885,3,15781808
9024,-.034316208,.044482641,.012269463,.097689003,.011185786,.053432573,-.11651199,-.12397587,-.03334222,.034063336,1,15781937
9025,.029036781,.18767023,.034436017,.19320083,.025568344,.20336583,.1008401,.0059976452,.14408424,.05134175,2,15781937
9026,.071471006,.10068188,.0034291318,.082230069,.079105929,.071294859,-.010695669,.036600929,.054054439,.056117408,3,15781937
9027,-.12208853,-.020948131,.082981631,.07096377,-.023150457,.12348847,-.047793988,-.035440218,.14569017,-.027749039,1,15781964
